#"Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)"
0.4000000000000003,-1641515.5,92876.85494156854
0.8000000000000006,-1577438.25,152798.40635462807
1.2000000000000008,-1531234.25,190818.9698665886
1.6000000000000012,-1497717.25,215669.91457412965
2.0000000000000013,-1471901.75,232928.51513907692
2.4000000000000017,-1452123.75,244410.61368939985
2.800000000000002,-1437960.875,253012.85074790296
3.2000000000000024,-1427253.75,258618.450924574
3.6000000000000028,-1419512.0,263973.67207574705
4.000000000000003,-1414341.25,267992.4753225341
4.399999999999959,-1412058.5,271280.813768224
4.799999999999915,-1411807.625,275129.58490511496
5.1999999999998705,-1410942.0,277042.2737661246
5.5999999999998264,-1411044.75,277695.1060068936
5.999999999999782,-1408471.0,277859.9080146925
6.399999999999738,-1408914.25,278351.30520303827
6.799999999999694,-1406268.5,279094.7963546854
7.19999999999965,-1404287.875,279706.0916200824
7.599999999999606,-1399340.75,279877.8927446211
7.999999999999562,-1396309.75,279668.2092915882
8.399999999999519,-1392362.375,280566.81940720713
8.799999999999475,-1385974.5,280089.6654940397
9.19999999999943,-1382055.75,279610.6048074082
9.599999999999387,-1376020.0,279184.18050379923
9.999999999999343,-1371170.875,278909.44471129746
10.399999999999299,-1367819.875,279831.9969296565
10.799999999999255,-1363748.5,279652.03778587235
11.19999999999921,-1362321.75,279390.3058043986
11.599999999999167,-1361466.5,280644.85561507795
11.999999999999122,-1361045.0,280920.2305583372
12.399999999999078,-1361916.25,280937.32116975845
12.799999999999034,-1363170.625,281709.6932605287
13.19999999999899,-1367310.375,283298.92835897213
13.599999999998946,-1372164.0,283550.1688659404
13.999999999998902,-1376529.0,284189.95067167
14.399999999998858,-1381980.75,283945.1471430628
14.799999999998814,-1387386.0,284652.8515643641
15.19999999999877,-1392136.875,284823.7683677674
15.599999999998726,-1393514.75,283490.0693568974
15.999999999998682,-1397986.25,284185.1233118403
16.399999999998816,-1398414.25,283723.20679819107
16.79999999999895,-1398098.5,281590.6739630026
17.199999999999083,-1399083.0,282180.95612698386
17.599999999999216,-1396058.375,280209.22098379256
17.99999999999935,-1392973.75,280625.15040283976
18.399999999999483,-1390920.0,281630.38332311413
18.799999999999617,-1385550.75,279379.1661644669
19.19999999999975,-1383271.5,280136.446267281
19.599999999999884,-1378151.625,280305.0188927357
20.000000000000018,-1373301.25,279246.29813530087
20.40000000000015,-1370792.25,280424.6445172465
20.800000000000285,-1367802.75,279838.8055800796
21.20000000000042,-1367516.75,280120.00605957175
21.600000000000552,-1366037.25,279819.11717571795
22.000000000000686,-1364512.125,281385.18250296736
22.40000000000082,-1365690.75,282114.18186856556
22.800000000000953,-1367461.375,282494.4450013356
23.200000000001086,-1371950.0,283517.765962858
23.60000000000122,-1376228.0,284426.696763868
24.000000000001354,-1379506.5,283716.8348960159
24.400000000001487,-1383687.0,283219.1933314503
24.80000000000162,-1390705.0,285605.27700325754
25.200000000001754,-1392781.25,283824.4057606048
25.600000000001888,-1396524.0,284271.82102469256
26.00000000000202,-1398996.0,283827.7519949118
26.400000000002155,-1400911.0,282488.7259393529
26.80000000000229,-1401712.0,283127.3191790635
27.200000000002422,-1398652.5,281772.01074781397
27.600000000002556,-1397067.75,283170.75541273935
28.00000000000269,-1394530.125,282037.1216415302
28.400000000002823,-1391326.25,280837.65883623855
28.800000000002957,-1386885.875,280087.80102591746
29.20000000000309,-1383095.0,281003.75987858226
29.600000000003224,-1378264.75,279576.48651236424
30.000000000003357,-1372799.25,279139.65576615813
30.40000000000349,-1370057.5,278683.0627806303
30.800000000003624,-1366809.625,280267.1115367401
31.200000000003758,-1365281.5,279555.90954059805
31.60000000000389,-1363501.25,280548.0886436726
32.00000000000402,-1363427.375,279816.53190490755
32.4000000000038,-1365747.625,281541.05410767556
32.80000000000358,-1367643.75,283425.65009312937
33.20000000000336,-1369052.75,282381.95672648546
33.600000000003135,-1374745.0,284598.01719676185
34.00000000000291,-1380180.625,285567.2934957179
34.40000000000269,-1384872.25,285478.4865569619
34.80000000000247,-1389354.375,286113.41711849254
35.20000000000225,-1390418.0,284393.0240986848
35.60000000000203,-1394642.875,285021.0875769175
36.000000000001805,-1396148.5,283700.09368110297
36.40000000000158,-1399640.125,284000.8142929225
36.80000000000136,-1398783.625,282135.5648357161
37.20000000000114,-1399815.75,282503.8427786519
37.60000000000092,-1398555.875,281862.974577404
38.000000000000696,-1395842.5,281059.29255207785
38.400000000000475,-1391917.625,280454.9896089671
38.80000000000025,-1387005.25,280420.74051117373
39.20000000000003,-1384579.875,279482.75622295216
39.59999999999981,-1379200.25,279548.05502962583
39.99999999999959,-1375832.125,280461.11264905223
